date,equity_buy_hold,equity_strategy
2020-06-16,0.9944004078991217,0.9944004078991217
2020-06-17,0.989958910551209,0.9944004078991217
2020-06-18,0.9954202057418208,0.9944004078991217
2020-06-19,0.9935816111901039,0.9925636969687606
2020-06-22,0.998531580451174,0.9975085950368362
2020-06-23,0.9978792762972918,0.9975085950368362
2020-06-24,0.9857223067813574,0.9853561414587417
2020-06-25,0.9968944201173947,0.9853561414587417
2020-06-26,0.9739984768736737,0.9853561414587417
2020-06-29,0.9869777892527299,0.9853561414587417
2020-06-30,0.9796087074368637,0.9853561414587417
2020-07-01,0.9806816967054688,0.9853561414587417
2020-07-02,0.9877899258521406,0.9853561414587417
2020-07-03,1.0058554279893723,0.9853561414587417
2020-07-06,1.001438234284779,0.9853561414587417
2020-07-07,0.9936427593214217,0.9853561414587417
2020-07-08,0.9976564792464034,0.9853561414587417
2020-07-09,0.9870960203686773,0.9853561414587417
2020-07-10,1.008968532378787,0.9853561414587417
2020-07-13,1.0002125048788524,0.976805026934386
2020-07-14,1.0160873999877715,0.976805026934386
2020-07-15,1.00833171032278,0.9693491755458166
2020-07-16,1.0050574755635515,0.9693491755458166
2020-07-17,1.005990092394381,0.9693491755458166
2020-07-20,1.0133737905824387,0.9693491755458166
2020-07-21,1.0075014107542473,0.9637319130925638
2020-07-22,1.0071847033238281,0.9637319130925638
2020-07-23,1.0068679958934081,0.9634288693143946
2020-07-24,1.0059178736021497,0.9625197379798891
2020-07-27,1.0033287227809418,0.9625197379798891
2020-07-28,0.9918032135785194,0.9625197379798891
2020-07-29,0.9892401824318448,0.9625197379798891
2020-07-30,0.9613761937519126,0.9625197379798891
2020-07-31,0.9828701414122909,0.9625197379798891
2020-08-03,0.9996213488562862,0.9625197379798891
2020-08-04,0.9970170622274772,0.9625197379798891
2020-08-05,0.9927349651264925,0.9625197379798891
2020-08-06,0.9888287515039932,0.9625197379798891
2020-08-07,1.0027877737555135,0.9625197379798891
2020-08-10,1.0074407811726878,0.9625197379798891
2020-08-11,1.011590981976718,0.9625197379798891
2020-08-12,1.02955416729448,0.9625197379798891
2020-08-13,1.0313144023797705,0.9625197379798891
2020-08-14,1.0227851498406026,0.9625197379798891
2020-08-17,1.0207627650474864,0.9625197379798891
2020-08-18,1.0233988798264233,0.9625197379798891
2020-08-19,1.0132143039843557,0.9625197379798891
2020-08-20,1.0149715119081255,0.9625197379798891
2020-08-21,1.0178591383754034,0.9625197379798891
2020-08-24,1.0316425434116496,0.9625197379798891
2020-08-25,1.0313808263452524,0.9622755566558614
2020-08-26,1.0277496495655345,0.9622755566558614
2020-08-27,1.013304253104279,0.9622755566558614
2020-08-28,1.0246897361592,0.9730876814554031
2020-08-31,1.0246149224040502,0.9730876814554031
2020-09-01,1.0294452767165578,0.9730876814554031
2020-09-02,1.039115672169875,0.9730876814554031
2020-09-03,1.0275977738254176,0.9623016589793463
2020-09-04,1.022483993323286,0.9575128207916787
2020-09-07,1.0306400432552154,0.9575128207916787
2020-09-08,1.0199417196658251,0.9475735776341307
2020-09-09,1.0289280691662874,0.9475735776341307
2020-09-10,1.0365012660713366,0.9475735776341307
2020-09-11,1.0432681212037245,0.9537598634950564
2020-09-14,1.0386445637373003,0.9495329888801681
2020-09-15,1.0395584986064252,0.9503685117705006
2020-09-16,1.0326433138880244,0.9440466224124178
2020-09-17,1.0344558751163635,0.9440466224124178
2020-09-18,1.0340889345177644,0.9440466224124178
2020-09-21,1.033966620984898,0.9440466224124178
2020-09-22,1.0338443074520316,0.9439349460050421
2020-09-23,1.0223897195603826,0.9334765184400045
2020-09-24,1.0275618805286029,0.9334765184400045
2020-09-25,1.0411566521307147,0.9334765184400045
2020-09-28,1.0423735599911998,0.9345675693501083
2020-09-29,1.0266983689773295,0.9205135624880625
2020-09-30,1.0232616206799106,0.9205135624880625
2020-10-01,1.0198248723824903,0.9205135624880625
2020-10-02,1.0323232163555367,0.9205135624880625
2020-10-05,1.037707535912335,0.9205135624880625
2020-10-06,1.0372244051848352,0.9200849943494227
2020-10-07,1.04715478802449,0.928893884878067
2020-10-08,1.0459422911581389,0.9278183218978202
2020-10-09,1.0432410498951785,0.9254221465477768
2020-10-12,1.0451491823678798,0.9254221465477768
2020-10-13,1.046254086137767,0.9264004780967151
2020-10-14,1.0409623102209855,0.921714901424433
2020-10-15,1.0366846241141352,0.921714901424433
2020-10-16,1.0482202527862852,0.9319712133220898
2020-10-19,1.0436107926994682,0.9278729485743408
2020-10-20,1.0468178250043387,0.9307243166722082
2020-10-21,1.0395027126604275,0.9242204601510041
2020-10-22,1.041376767867531,0.9242204601510041
2020-10-23,1.0403914790462057,0.9242204601510041
2020-10-26,1.0400133468950767,0.9242204601510041
2020-10-27,1.0370335230780545,0.9215724036163844
2020-10-28,1.0331999604463882,0.9181656617413555
2020-10-29,1.0174880980896548,0.9181656617413555
2020-10-30,1.03158546042702,0.9181656617413555
2020-11-02,1.0404364538275812,0.9181656617413555
2020-11-03,1.0492874472281408,0.9181656617413555
2020-11-04,1.0674454934482156,0.9340546296000933
2020-11-05,1.0771855127308452,0.9425775098400442
2020-11-06,1.0999737760841222,0.9625180904282999
2020-11-09,1.102885359904446,0.9650658348925694
2020-11-10,1.122547286328731,0.9822707540347482
2020-11-11,1.1301320728872801,0.9822707540347482
2020-11-12,1.1241533970012583,0.9822707540347482
2020-11-13,1.1472273356596312,0.9822707540347482
2020-11-16,1.1519961091993949,0.9822707540347482
2020-11-17,1.1393100834262246,0.9822707540347482
2020-11-18,1.1351563364680894,0.9822707540347482
2020-11-19,1.1304193910784537,0.9781717918299685
2020-11-20,1.1516159659520027,0.9965135610780497
2020-11-23,1.1586814909098524,1.0026274841607434
2020-11-24,1.1644944531724406,1.007657542701062
2020-11-25,1.175142266649998,1.0168712830797342
2020-11-26,1.1798982398487865,1.0209867103826187
2020-11-27,1.1705505368908755,1.0128979785154921
2020-11-30,1.1862230465906716,1.0128979785154921
2020-12-01,1.1868182677599226,1.0134062288996308
2020-12-02,1.1871897402442733,1.013723423654491
2020-12-03,1.1846156384366857,1.0115254369226598
2020-12-04,1.1755908011193157,1.0038192643765538
2020-12-07,1.1720322757732586,1.000780693224293
2020-12-08,1.187569256228017,1.0140474866322362
2020-12-09,1.1848370516549591,1.0117144983321902
2020-12-10,1.180244024857205,1.0077925819842626
2020-12-11,1.1837830901955078,1.0108145365292396
2020-12-14,1.181808101558722,1.009128123503004
2020-12-15,1.184888426606823,1.0117583666291676
2020-12-16,1.1870702116468657,1.0136213599869228
2020-12-17,1.185153690270151,1.0119848712727342
2020-12-18,1.1829851377696843,1.0101331769810573
2020-12-21,1.1706732657949386,0.999620255089341
2020-12-22,1.174587781970298,0.999620255089341
2020-12-23,1.180945022648876,0.999620255089341
2020-12-24,1.1804251342273577,0.999620255089341
2020-12-25,1.1891674101951326,0.999620255089341
2020-12-28,1.220790579950184,1.0262028546007849
2020-12-29,1.2153003969769844,1.0215877784919833
2020-12-30,1.2136549508291865,1.0202046079779783
2020-12-31,1.2120095046813877,1.0188214374639726
2021-01-01,1.2070731662379917,1.0146719259219557
2021-01-04,1.2026559725333965,1.0146719259219557
2021-01-05,1.1981085254179278,1.010835278511507
2021-01-06,1.217335668905058,1.0270570768957679
2021-01-07,1.2460706072919174,1.0513005313333865
2021-01-08,1.246911220509572,1.0520097504716879
2021-01-11,1.247191424915455,1.0520097504716879
2021-01-12,1.260133027523654,1.0629260315321338
2021-01-13,1.2708348109159948,1.0719530182891521
2021-01-14,1.2629046715476293,1.0719530182891521
2021-01-15,1.2506397630877846,1.0719530182891521
2021-01-18,1.267965347417837,1.0868031877499158
2021-01-19,1.2630853482763553,1.0826204246846793
2021-01-20,1.2734297565639505,1.0914868624980152
2021-01-21,1.2678762631379428,1.0914868624980152
2021-01-22,1.2763271557678573,1.0987620505823035
2021-01-25,1.2641003029263178,1.0882362211821952
2021-01-26,1.2680428420442331,1.091630266624326
2021-01-27,1.2486562983101777,1.0749408163915453
2021-01-28,1.2250080695597283,1.0545825750134943
2021-01-29,1.2439459915876598,1.0708858166605462
2021-02-01,1.2559518638523541,1.0812214087295313
2021-02-02,1.2685427514654142,1.0920606276788878
2021-02-03,1.255056437799796,1.0804505560831643
2021-02-04,1.2744185910965549,1.0804505560831643
2021-02-05,1.3014004730574884,1.103325763312978
2021-02-08,1.3066005701742858,1.1077343994242073
2021-02-09,1.3091246808626265,1.1098743374444826
2021-02-10,1.3081757175367166,1.1098743374444826
2021-02-11,1.3072267542108078,1.1098743374444826
2021-02-12,1.3322057113863792,1.1098743374444826
2021-02-15,1.3491925162222407,1.124026219996375
2021-02-16,1.341418230946699,1.1175493826389395
2021-02-17,1.338933991907879,1.1175493826389395
2021-02-18,1.3292728510842606,1.1175493826389395
2021-02-19,1.335388699544225,1.1226911130708606
2021-02-22,1.3246649913721855,1.1226911130708606
2021-02-23,1.3139412832001465,1.1136024665509263
2021-02-24,1.3359307292875726,1.1322391451560816
2021-02-25,1.282691488754643,1.0871173803308132
2021-02-26,1.3135782000626377,1.113294743304338
2021-03-01,1.3022715091155723,1.103712002364412
2021-03-02,1.3089550747948147,1.1093765136488374
2021-03-03,1.2811017245771943,1.1093765136488374
2021-03-04,1.2781884106339851,1.1093765136488374
2021-03-05,1.272827097239045,1.1093765136488374
2021-03-08,1.285433898705758,1.1093765136488374
2021-03-09,1.285815663804972,1.1093765136488374
2021-03-10,1.2935686725987157,1.1093765136488374
2021-03-11,1.3159840796350304,1.1093765136488374
2021-03-12,1.3181601561994793,1.1093765136488374
2021-03-15,1.3249849591565268,1.1093765136488374
2021-03-16,1.3246856191132532,1.1093765136488374
2021-03-17,1.3380775726648124,1.1093765136488374
2021-03-18,1.3192707684449612,1.1093765136488374
2021-03-19,1.291908505660253,1.1093765136488374
2021-03-22,1.284015989268764,1.1093765136488374
2021-03-23,1.257871499184571,1.086787945046007
2021-03-24,1.27223507637645,1.099197926947967
2021-03-25,1.292021374590879,1.099197926947967
2021-03-26,1.3012242073229,1.1070273134117083
2021-03-29,1.3033577313665823,1.1070273134117083
2021-03-30,1.2921144372234792,1.0974776453431523
2021-03-31,1.301416819552567,1.1053787695474036
2021-04-01,1.3220140436789303,1.1053787695474036
2021-04-02,1.3324315355987908,1.1140891720239918
2021-04-05,1.3150453221300045,1.1140891720239918
2021-04-06,1.3165579375285037,1.1140891720239918
2021-04-07,1.3155921955089138,1.1132719480368625
2021-04-08,1.3182084176386675,1.1132719480368625
2021-04-09,1.308053075426635,1.1132719480368625
2021-04-12,1.317479916339849,1.1132719480368625
2021-04-13,1.3116957550658679,1.108384325531668
2021-04-14,1.3126566538927207,1.1091962860751037
2021-04-15,1.314458058108991,1.1091962860751037
2021-04-16,1.3145466233963004,1.1092710212765449
2021-04-19,1.2886417958506584,1.0874114128030887
2021-04-20,1.2624339953136583,1.0652961426790213
2021-04-21,1.2925293275114542,1.0652961426790213
2021-04-22,1.2851102550191666,1.0652961426790213
2021-04-23,1.2897864849189125,1.0652961426790213
2021-04-26,1.2838375616555104,1.0652961426790213
2021-04-27,1.2865866312734022,1.0652961426790213
2021-04-28,1.2812430482061559,1.0652961426790213
2021-04-29,1.2758994651389082,1.0652961426790213
2021-04-30,1.287385016340653,1.0652961426790213
2021-05-03,1.2912135334079018,1.0652961426790213
2021-05-04,1.2950420504751514,1.0652961426790213
2021-05-05,1.2988705675424008,1.0652961426790213
2021-05-06,1.3000418952777701,1.0652961426790213
2021-05-07,1.3071501244244412,1.0652961426790213
2021-05-10,1.266863989359228,1.0652961426790213
2021-05-11,1.2464461449229556,1.0652961426790213
2021-05-12,1.215470435686223,1.0652961426790213
2021-05-13,1.243654608249797,1.0652961426790213
2021-05-14,1.232157035195952,1.0652961426790213
2021-05-17,1.2579299660018144,1.0652961426790213
2021-05-18,1.2418823513124086,1.0517059886244526
2021-05-19,1.2442647920815146,1.053723592966574
2021-05-20,1.2539883785179091,1.053723592966574
2021-05-21,1.2560598895902442,1.053723592966574
2021-05-24,1.2644457420872877,1.053723592966574
2021-05-25,1.2683518689158064,1.053723592966574
2021-05-26,1.264225626350471,1.053723592966574
2021-05-27,1.290812942871217,1.053723592966574
2021-05-28,1.2780006420398784,1.0432645843699166
2021-05-31,1.2759751432912618,1.0432645843699166
2021-06-01,1.2818116307082894,1.0432645843699166
2021-06-02,1.2867699029650448,1.0432645843699166
